id	viewCount	thumbnail	image	url	use	reasonEN	reasonDE	published	updated	title	author	description	restrictedInDE	restrictionsAll	rating	category
TGbwL8kSpEk	61629643	http://i.ytimg.com/vi/TGbwL8kSpEk/default.jpg	http://i.ytimg.com/vi/TGbwL8kSpEk/hqdefault.jpg	http://www.youtube.com/watch?v=TGbwL8kSpEk	true	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	2010-01-26T21:29:17.000Z	2013-01-28T21:15:27.000Z	Girls' Generation(소녀시대) _ Oh! _ MusicVideo	sment	♬ Girls' Generation Oh! ℗ S.M.Entertainment\r\n♪ Download on iTunes = http://itunes.apple.com/us/album/oh/id353108212\r\n☞ For more Information : http://girlsgeneration.smtown.com/\r\n\r\n※ EXTRAS\r\n■ Girls' Generation Oh! Live Wallpaper & Widget app (Android market)\r\nhttps://market.android.com/details?id=net.sskin.themeinstaller.DLTO_1303298262202&hl=en	true	DE	4.6881437	Musik
ViwtNLUqkMY	61709102	http://i.ytimg.com/vi/ViwtNLUqkMY/default.jpg	http://i.ytimg.com/vi/ViwtNLUqkMY/hqdefault.jpg	http://www.youtube.com/watch?v=ViwtNLUqkMY	true	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	2009-10-03T04:32:57.000Z	2013-01-28T21:21:38.000Z	Beyoncé;Jay-Z - Crazy In Love	beyonceVEVO	Music video by Beyoncé;Jay-Z performing Crazy In Love. (C) 2003 SONY BMG MUSIC ENTERTAINMENT	true	BQ,CW,DE,SS,SX	4.9076023	Musik
GdZn7k5rZLQ	61517549	http://i.ytimg.com/vi/GdZn7k5rZLQ/default.jpg	http://i.ytimg.com/vi/GdZn7k5rZLQ/hqdefault.jpg	http://www.youtube.com/watch?v=GdZn7k5rZLQ	true	Added to	Wir haben deine Spracheinstellung festgelegt.	2007-08-08T14:31:42.000Z	2013-01-28T21:25:27.000Z	Nightwish - Amaranth	NuclearBlastEurope	The first official video clip of the upcoming album "Dark Passion Play" of Nightwish. Featuring new vocalist Anette Olzen!\r\n\r\nPURCHASE ALBUM AT:\r\n\r\nNuclear Blast EUROPE\r\nhttp://www.nuclearblast.de/showShopProductDetail.php?artikelnummer=144272&kat=\r\n\r\nAMAZON.COM\r\nhttp://www.amazon.com/Dark-Passion-Play-Nightwish/dp/B000URDEB0/ref=sr_1_2?ie=UTF8&s=music&qid=1214318541&sr=1-2\r\n\r\n\r\nVISIT NIGHTWISH AT:\r\nhttp://www.myspace.com/nightwish\r\nhttp://www.bebo.com/nightwish\r\nhttp://www.nightwish.com	false		4.7651815	Musik
fJ9rUzIMcZQ	61392164	http://i.ytimg.com/vi/fJ9rUzIMcZQ/default.jpg	http://i.ytimg.com/vi/fJ9rUzIMcZQ/hqdefault.jpg	http://www.youtube.com/watch?v=fJ9rUzIMcZQ	true	Added to	Wir haben deine Spracheinstellung festgelegt.	2008-08-01T10:55:44.000Z	2013-01-28T21:24:18.000Z	Queen - 'Bohemian Rhapsody'	queenofficial	The official 'Bohemian Rhapsody' music video. Taken from Queen - 'Greatest Video Hits 1'. Please favourite/like and subscribe! Lyrics below:\n\nIs this the real life?\nIs this just fantasy?\nCaught in a landslide\nNo escape from reality\nOpen your eyes\nLook up to the skies and see\nI'm just a poor boy, I need no sympathy\nBecause I'm easy come, easy go\nA little high, little low\nAnyway the wind blows, doesn't really matter to me, to me\n\nMama, just killed a man\nPut a gun against his head\nPulled my trigger, now he's dead\nMama, life had just begun\nBut now I've gone and thrown it all away\nMama, ooo\nDidn't mean to make you cry\nIf I'm not back again this time tomorrow\nCarry on, carry on, as if nothing really matters\n\nToo late, my time has come\nSends shivers down my spine\nBody's aching all the time\nGoodbye everybody - I've got to go\nGotta leave you all behind and face the truth\nMama, ooo - (anyway the wind blows)\nI don't want to die\nI sometimes wish I'd never been born at all\n\nI see a little silhouetto of a man\nScaramouch, scaramouch will you do the fandango\nThunderbolt and lightning - very very frightening me\nGallileo, Gallileo,\nGallileo, Gallileo,\nGallileo Figaro - magnifico\n\nBut I'm just a poor boy and nobody loves me\nHe's just a poor boy from a poor family\nSpare him his life from this monstrosity\nEasy come easy go - will you let me go\nBismillah! No - we will not let you go - let him go\nBismillah! We will not let you go - let him go\nBismillah! We will not let you go - let me go\nWill not let you go - let me go (never)\nNever let you go - let me go\nNever let me go - ooo\nNo, no, no, no, no, no, no -\nOh mama mia, mama mia, mama mia let me go\nBeelzebub has a devil put aside for me\nfor me\nfor me\n\nSo you think you can stone me and spit in my eye\nSo you think you can love me and leave me to die\nOh baby - can't do this to me baby\nJust gotta get out - just gotta get right outta here\n\nOoh yeah, ooh yeah\nNothing really matters\nAnyone can see\nNothing really matters - nothing really matters to me\n\nAnyway the wind blows...	false		4.9242263	Musik
E1nbvplgElw	61249781	http://i.ytimg.com/vi/E1nbvplgElw/default.jpg	http://i.ytimg.com/vi/E1nbvplgElw/hqdefault.jpg	http://www.youtube.com/watch?v=E1nbvplgElw	true	Added to	Wir haben deine Spracheinstellung festgelegt.	2009-12-22T09:52:18.000Z	2013-01-28T21:25:34.000Z	"Young Forever" Jay Z | Mr. Hudson (OFFICIAL VIDEO)	jayz	Check out the official music video for "Young Forever"! Jay Z! Mr. Hudson! The Blueprint 3 available in stores and online now!\n\nLife+Times | Twitter: http://full.sc/REKTYT\nLife+Times | Facebook: http://full.sc/REKOV9\nLifeandTimes.com http://full.sc/RWJL0a\nItunes: http://full.sc/Tw0I0R	false		4.8300695	Musik
9dcVOmEQzKA	61266778	http://i.ytimg.com/vi/9dcVOmEQzKA/default.jpg	http://i.ytimg.com/vi/9dcVOmEQzKA/hqdefault.jpg	http://www.youtube.com/watch?v=9dcVOmEQzKA	true	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	2009-12-24T23:17:28.000Z	2013-01-28T21:25:32.000Z	Eminem - Just Lose It	EminemVEVO	Music video by Eminem performing Just Lose It. (C) 2004 Aftermath Entertainment/Interscope Records	true	DE	4.8284745	Musik
m-jRHI3INyg	61179523	http://i.ytimg.com/vi/m-jRHI3INyg/default.jpg	http://i.ytimg.com/vi/m-jRHI3INyg/hqdefault.jpg	http://www.youtube.com/watch?v=m-jRHI3INyg	true	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	2007-12-19T19:40:46.000Z	2013-01-28T21:10:09.000Z	Miley Cyrus - Start All Over	hollywoodrecords	Music video by Miley Cyrus performing Start All Over.	true	DE	4.4876018	Musik
VAzmC0uYKAY	61200009	http://i.ytimg.com/vi/VAzmC0uYKAY/default.jpg	http://i.ytimg.com/vi/VAzmC0uYKAY/hqdefault.jpg	http://www.youtube.com/watch?v=VAzmC0uYKAY	true	Added to	Wir haben deine Spracheinstellung festgelegt.	2009-02-24T17:37:02.000Z	2013-01-28T19:40:15.000Z	Pregnant Robot Trains Students	DiscoveryNetworks	Medical students at Johns Hopkins University get a real-life birthing experience when a robot goes into labor. Kasey-Dee Gardner reports.\n\nFor more, visit http://go.discovery.com/?mkcpgn=ytdsc1	false		4.043151	Wissenschaft & Technik
ZZNzGGgVXrs	61161574	http://i.ytimg.com/vi/ZZNzGGgVXrs/default.jpg	http://i.ytimg.com/vi/ZZNzGGgVXrs/hqdefault.jpg	http://www.youtube.com/watch?v=ZZNzGGgVXrs	true	Added to	Wir haben deine Spracheinstellung festgelegt.	2006-10-12T15:23:35.000Z	2013-01-28T20:04:46.000Z	Micky Mouse	mabel wan	ring	false		3.4097948	Musik
jZkdcYlOn5M	61112524	http://i.ytimg.com/vi/jZkdcYlOn5M/default.jpg	http://i.ytimg.com/vi/jZkdcYlOn5M/hqdefault.jpg	http://www.youtube.com/watch?v=jZkdcYlOn5M	true	Added to	Wir haben deine Spracheinstellung festgelegt.	2007-11-26T05:33:49.000Z	2013-01-28T21:05:53.000Z	MAD tv - Bon Qui Qui at King Burger	jh0720	Season 13 EP.08 featuring Anjelah Johnson as Bon Qui Qui\r\n\r\nAll rights reserved to Warner Bros. Entertainment Inc.	false		4.8806825	Komödie
uM7nlIsBLoc	60960816	http://i.ytimg.com/vi/uM7nlIsBLoc/default.jpg	http://i.ytimg.com/vi/uM7nlIsBLoc/hqdefault.jpg	http://www.youtube.com/watch?v=uM7nlIsBLoc	true	Added to	Wir haben deine Spracheinstellung festgelegt.	2012-05-09T22:03:37.000Z	2013-01-28T21:23:47.000Z	"Call Me Maybe" by Carly Rae Jepsen (MattyBRaps & Cimorelli) "Don't Call Me Baby" Parody	MattyBRaps	HELP ME TWEET THIS TO CARLY RAE JEPSEN!\nClick 2 Tweet:  http://tiny.cc/mattybcimorelli\n\nHi B Boys and B Girls!  Thanks for watching our parody of Carly Rae Jepsen's hit song, "Call Me Maybe!"  I recently had to chance to meet Cimorelli on the beach and... well...  this is what happened!  I made some true friends!  They are extremely sweet and talented but I've realized that teenage girls are crazy and must be approached with caution!  :)  Be sure to check them out on YouTube and subscribe to their channel too for great music!  \n\nKeep following your dreams!\n\nOFFICIAL MATTYB LINKS\n\nMattyB Gear Store\nhttp://MattyB.Spreadshirt.com\n\nMain Channel\nhttp://www.MattyBRaps.com\n\nVlog Channel\nhttp://www.YouTube.com/MattyBVlogs\n\nTwitter\nhttp://www.Twitter.com/MattyBRaps\n\nFacebook\nhttp://www.Facebook.com/MattyBRaps\n\nDailyBooth (Pics)\nhttp://www.DailyBooth.com/MattyBRaps\n\n\nOFFICIAL CIMORELLI LINKS\n\nMain Channel\nhttp://www.YouTube.com/CimorelliTheBand\n\nTwitter\nhttp://www.Twitter.com/CimorelliBand\n\nFacebook\nhttp://www.Facebook.com/CimorelliBand\n\nWebsite\nhttp://www.CimorelliMusic.com\n\nMusic Provided by All Star Karaoke\nwww.AllStarCustom.com\ninfo@audio-stream-karaoke.com\n\nTo purchase the instrumental track used to record this song, click here!\nhttp://itunes.apple.com/us/album/call-me-maybe-in-style-carly/id512310404	false		4.5392666	Musik
D7K3wFXJFsQ	60932164	http://i.ytimg.com/vi/D7K3wFXJFsQ/default.jpg	http://i.ytimg.com/vi/D7K3wFXJFsQ/hqdefault.jpg	http://www.youtube.com/watch?v=D7K3wFXJFsQ	true	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	2010-10-21T22:58:13.000Z	2013-01-28T20:53:34.000Z	The Black Eyed Peas - The Time (Dirty Bit) (Audio)	BlackEyedPeasVEVO	Music video by Black Eyed Peas performing The Time (the dirty bit) (Audio).	true	DE	4.5968947	Musik
XV7DOBFj-KI	60822534	http://i.ytimg.com/vi/XV7DOBFj-KI/default.jpg	http://i.ytimg.com/vi/XV7DOBFj-KI/hqdefault.jpg	http://www.youtube.com/watch?v=XV7DOBFj-KI	true	Unfortunately, this UMG-music-content is not available in Germany because GEMA has not granted the respective music publishing rights.	Leider ist dieses Video, das Musik von UMG beinhaltet, in Deutschland nicht verfügbar, da die GEMA die Verlagsrechte hieran nicht eingeräumt hat.	2011-02-11T13:22:55.000Z	2013-01-28T21:19:40.000Z	Don Omar Ft. Natti Natasha - Dutty Love [Official Version] ►NEW ® 2011◄	TheMvsicOffcial	Descarga el tema aqui : http://flowhot.info/tphocjla797z\r\nDon Omar Ft. Natti Natasha - Dutty Love [Official Version] ►NEW ® 2011◄\r\nDon Omar Ft. Natti Natasha - Dutty Love [Official Version] ►NEW ® 2011◄\r\nDutty Love - Don Omar Ft. Natti Natasha  [Official Version] ►NEW ® 2011◄\r\nDutty Love - Don Omar Ft. Natti Natasha  [Official Version] ►NEW ® 2011◄	true	DE	4.861727	Musik
d19eBjpP2Aw	60803205	http://i.ytimg.com/vi/d19eBjpP2Aw/default.jpg	http://i.ytimg.com/vi/d19eBjpP2Aw/hqdefault.jpg	http://www.youtube.com/watch?v=d19eBjpP2Aw	true	Added to	Wir haben deine Spracheinstellung festgelegt.	2011-10-25T17:33:00.000Z	2013-01-28T21:24:38.000Z	Nayer Ft. Pitbull & Mohombi - Suavemente (Official Video HD) [Kiss Me / Suave]	FastMuzicVideos		false		4.9121795	Musik
76RbWuFll0Y	60669767	http://i.ytimg.com/vi/76RbWuFll0Y/default.jpg	http://i.ytimg.com/vi/76RbWuFll0Y/hqdefault.jpg	http://www.youtube.com/watch?v=76RbWuFll0Y	true	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	2011-11-23T19:57:13.000Z	2013-01-28T21:14:52.000Z	Nickelback- When We Stand Together	nickelbacktv	© 2011 WMG \r\nPurchase the new album Here And Now on iTunes - http://bit.ly/pxRb16\r\n\r\nNickelback When We Stand Together	true	CA,DE	4.749286	Musik
S9bCLPwzSC0	60625870	http://i.ytimg.com/vi/S9bCLPwzSC0/default.jpg	http://i.ytimg.com/vi/S9bCLPwzSC0/hqdefault.jpg	http://www.youtube.com/watch?v=S9bCLPwzSC0	true	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	2009-12-25T03:44:03.000Z	2013-01-28T21:24:57.000Z	Eminem - Mockingbird	EminemVEVO	Music video by Eminem performing Mockingbird. YouTube view counts pre-VEVO: 14,297,644. (C) 2004 Aftermath Entertainment/Interscope Records	true	DE	4.9512124	Musik
AAbokV76tkU	60560039	http://i.ytimg.com/vi/AAbokV76tkU/default.jpg	http://i.ytimg.com/vi/AAbokV76tkU/hqdefault.jpg	http://www.youtube.com/watch?v=AAbokV76tkU	true	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	2012-03-06T15:00:01.000Z	2013-01-28T21:25:47.000Z	BIGBANG - FANTASTIC BABY M/V	BIGBANG	5TH MINI ALBUM [ALIVE] \n▶ NOW available on iTunes: http://smarturl.it/BigbangAlive\n▶ BIGBANG Products on eBay: http://stores.ebay.com/ygentertainment\n▶ Released at YG-eShop: http://www.ygeshop.com\n\nFor More Information @\nhttp://www.facebook.com/bigbang\nhttp://twitter.com/ygent_official\nhttp://me2day.net/ygonair\nhttp://ygbigbang.com\nApp Store: http://goo.gl/l9TU6\nGoogle Play: http://goo.gl/UiEn1\n\n© YG Entertainment Inc. All rights reserved.	true	DE	4.793126	Musik
PJkZo-kS6wk	60542786	http://i.ytimg.com/vi/PJkZo-kS6wk/default.jpg	http://i.ytimg.com/vi/PJkZo-kS6wk/hqdefault.jpg	http://www.youtube.com/watch?v=PJkZo-kS6wk	true	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	2010-05-17T15:22:16.000Z	2013-01-28T21:22:01.000Z	Michel Teló - Fugidinha - OFICIAL	MichelTelo11	***LOVE SONG - Uma Canção de Amor! http://bit.ly/MTlovesong  (NEW SINGLE)\n\nCurta a Fan Page de Michel Tel�� e fique por dentro das novidades e promoções https://www.facebook.com/MichelTelo	true	DE	4.759484	Musik
xftFxCYQTdk	60520639	http://i.ytimg.com/vi/xftFxCYQTdk/default.jpg	http://i.ytimg.com/vi/xftFxCYQTdk/hqdefault.jpg	http://www.youtube.com/watch?v=xftFxCYQTdk	true	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	2009-12-18T19:19:42.000Z	2013-01-28T21:24:11.000Z	Camila - Mientes	camilaVEVO	Pre-VEVO view count: 5,756,626\n\nMusic video by Camila performing Mientes. (C) 2009 Sony Music Entertainment México, S.A. De C.V.	true	AS,AW,AX,BV,CC,CX,DE,HM,JP,MY,NF,SJ,SS,UM,VI	4.9237094	Musik
nxKtovhnrqc	60494941	http://i.ytimg.com/vi/nxKtovhnrqc/default.jpg	http://i.ytimg.com/vi/nxKtovhnrqc/hqdefault.jpg	http://www.youtube.com/watch?v=nxKtovhnrqc	true	Added to	Wir haben deine Spracheinstellung festgelegt.	2008-02-29T19:44:59.000Z	2013-01-28T21:24:33.000Z	Somos de Calle (Original Cartel version) - Daddy Yankee	luiggib	Nuevo video del soundtrack de la pelicula de Daddy Yankee "Talento de Barrio" Que se estrenará en Mayo 2008.	false		4.7484436	Musik
ekAXPCphKXQ	60398600	http://i.ytimg.com/vi/ekAXPCphKXQ/default.jpg	http://i.ytimg.com/vi/ekAXPCphKXQ/hqdefault.jpg	http://www.youtube.com/watch?v=ekAXPCphKXQ	true	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	2010-08-18T16:15:53.000Z	2013-01-28T21:18:27.000Z	Trey Songz - Bottoms Up ft. Nicki Minaj [Official Video]	TreySongzVideos	© 2010 WMG\r\n"Passion, Pain & Pleasure" In Stores Now! Get it now! http://store.treysongz.com/	true	AE,AF,AG,AI,AM,AO,AQ,AS,AW,AX,AZ,BB,BD,BF,BH,BI,BJ,BM,BN,BQ,BS,BT,BV,BW,BY,BZ,CC,CD,CF,CG,CI,CK,CM,CR,CU,CV,CW,CX,DE,DJ,DM,DO,DZ,EC,EH,ER,ET,FJ,FK,FM,FO,GA,GD,GE,GF,GH,GI,GL,GM,GN,GP,GQ,GT,GU,GW,GY,HM,HN,HT,IO,IQ,IR,JM,JO,KE,KG,KH,KI,KM,KN,KP,KW,KY,KZ,LA,LB,LC,LI,LK,LR,LS,LY,MA,MD,MG,MH,ML,MM,MN,MO,MP,MQ,MR,MS,MU,MV,MW,MZ,NA,NC,NE,NF,NI,NP,NR,NU,OM,PA,PF,PK,PM,PN,PR,PS,PW,QA,RE,RW,SA,SB,SC,SD,SH,SJ,SL,SM,SN,SO,SR,SS,ST,SV,SX,SY,SZ,TC,TD,TF,TG,TJ,TK,TL,TM,TN,TO,TT,TV,TZ,UG,UM,UZ,VA,VC,VG,VI,VN,VU,WF,WS,YE,YT,ZM,ZW	4.8331847	Musik
w8QH93jWZbk	60350205	http://i.ytimg.com/vi/w8QH93jWZbk/default.jpg	http://i.ytimg.com/vi/w8QH93jWZbk/hqdefault.jpg	http://www.youtube.com/watch?v=w8QH93jWZbk	true	Added to	Wir haben deine Spracheinstellung festgelegt.	2006-03-01T15:07:37.000Z	2013-01-28T19:57:56.000Z	Shakira Parody	Claire Booker	How To Sing Better:\nhttp://www.howtosing101.com\n\nHow To Lose Weight:\nhttp://tinyurl.com/8n68knt\n\nHow To Make Money Online:\nhttp://tinyurl.com/9nfl7y9\n\nFREE - How To Make Money With Ebooks:\nhttp://www.howtomakemoneywithebooks.com\n\nFREE - How To Make Money Newsletter:\nhttp://www.howtomakemoneynewsletter.com\n\n\nThis is a parody of Shakira's great song Whenever Wherever\n\nShakira - whenever dont matter\nDone by Mo Collins from MadTv\n\n\n\nLyrics provided by N1GAGE\n\nBaby I was born that far away so,\nI speak English as a se-cond language,\nI don't understand the words I say,\nThere's no word that rymes with language,\nLucky that I have a smoken' body,\nCause I only sing in jibberish,\nLucky that I am uh such a hottie,\nWatch my hips go quiverish,\n\nGood news for you, I'm double jointed, too\n\nWhatever, Don't Matter,\nI can sing about pancake batter,\nI will shake my derier,\nAnd you won't go nowhere,\nBend over, Come Under,\nCome enjoy my thighs of thunder,\nI'll just toss my hips and hair,\nAnd you won't go nowhere,\n\nLucky, that my hips arn't only droopy,\nWhen I shake them they move mountains,\nLucky that these breasts are proud and perky,\nAnd my lips are full and poutin',\n\nBebabebabababa, Bebabebabababa,\nTime to crawl into the mud,\n\nWhatever, Don't Matter,\nYou wouldn't listen if I were fatter,\nThat I got a spicy rear,\nSo you won't go nowhere,\nPeek under, turn over,\nI make no sense if you are sober,\nSo I clash my hips and hair,\nAnd you won't go nowhere.	false		3.8785565	Komödie
4fndeDfaWCg	60313004	http://i.ytimg.com/vi/4fndeDfaWCg/default.jpg	http://i.ytimg.com/vi/4fndeDfaWCg/hqdefault.jpg	http://www.youtube.com/watch?v=4fndeDfaWCg	true	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	2009-10-25T07:07:57.000Z	2013-01-28T21:10:22.000Z	Backstreet Boys - I Want It That Way	BackstreetBoysVEVO	Music video by Backstreet Boys performing I Want It That Way. (C) 1998 Zomba Recording LLC	true	DE,SS	4.8966713	Musik
vIaH35-MLsk	60275112	http://i.ytimg.com/vi/vIaH35-MLsk/default.jpg	http://i.ytimg.com/vi/vIaH35-MLsk/hqdefault.jpg	http://www.youtube.com/watch?v=vIaH35-MLsk	true	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	2009-12-13T21:55:29.000Z	2013-01-28T21:25:07.000Z	Akon - Right Now (Na Na Na)	AkonVEVO	Music video by Akon performing Right Now (Na Na Na). YouTube view counts pre-VEVO: 14,832,412. (C) 2008 Universal Records, a Division of UMG Recordings, Inc. and SRC Records, Inc.	true	DE	4.9013853	Musik
9b8erWuBA44	60352964	http://i.ytimg.com/vi/9b8erWuBA44/default.jpg	http://i.ytimg.com/vi/9b8erWuBA44/hqdefault.jpg	http://www.youtube.com/watch?v=9b8erWuBA44	true	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	2009-06-17T04:49:18.000Z	2013-01-28T21:10:25.000Z	Mariah Carey - Touch My Body	MariahCareyVEVO	Music video by Mariah Carey performing Touch My Body. (C) 2008 The Island Def Jam Music Group and Mariah Carey	true	DE	4.8486686	Musik
qqXi8WmQ_WM	60181547	http://i.ytimg.com/vi/qqXi8WmQ_WM/default.jpg	http://i.ytimg.com/vi/qqXi8WmQ_WM/hqdefault.jpg	http://www.youtube.com/watch?v=qqXi8WmQ_WM	true	Added to	Wir haben deine Spracheinstellung festgelegt.	2008-05-31T18:59:39.000Z	2013-01-28T21:14:38.000Z	Show Me Your Genitals	jonlajoie	A song for the ladies by Jon Lajoie.	false		4.732858	Komödie
ZwgsIK50pUc	60202307	http://i.ytimg.com/vi/ZwgsIK50pUc/default.jpg	http://i.ytimg.com/vi/ZwgsIK50pUc/hqdefault.jpg	http://www.youtube.com/watch?v=ZwgsIK50pUc	true	Added to	Wir haben deine Spracheinstellung festgelegt.	2008-05-24T10:27:49.000Z	2013-01-28T15:33:44.000Z	Christine Getting Her Belly Button Pierced	madiluvzyoo	Muahahaha Poor Chrsitine.	false		2.004942	Komödie
k10XQpOx050	60178861	http://i.ytimg.com/vi/k10XQpOx050/default.jpg	http://i.ytimg.com/vi/k10XQpOx050/hqdefault.jpg	http://www.youtube.com/watch?v=k10XQpOx050	true	Added to	Wir haben deine Spracheinstellung festgelegt.	2008-08-17T03:34:18.000Z	2013-01-28T08:46:17.000Z	hi	abhishekbohare1	dsfgdrgde - Good indian movie scene.	false		2.351476	Film & Animation
KagvExF-ijc	60076293	http://i.ytimg.com/vi/KagvExF-ijc/default.jpg	http://i.ytimg.com/vi/KagvExF-ijc/hqdefault.jpg	http://www.youtube.com/watch?v=KagvExF-ijc	true	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	2011-05-18T22:09:40.000Z	2013-01-28T21:24:40.000Z	Avril Lavigne - Smile	AvrilLavigneVEVO	Music video by Avril Lavigne performing Smile. (C) 2011 RCA Records, a unit of Sony Music Entertainment	true	DE,SS	4.909495	Musik
RQa7SvVCdZk	59864961	http://i.ytimg.com/vi/RQa7SvVCdZk/default.jpg	http://i.ytimg.com/vi/RQa7SvVCdZk/hqdefault.jpg	http://www.youtube.com/watch?v=RQa7SvVCdZk	true	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	2009-12-24T23:13:56.000Z	2013-01-28T21:24:09.000Z	Christina Aguilera, Lil' Kim, Mya, Pink - Lady Marmalade	CAguileraVEVO	Music video by Christina Aguilera, Lil' Kim, Mya, Pink performing Lady Marmalade. (C) 2002 Interscope Records	true	AU,DE,NZ	4.9074206	Musik
YGaOkZqJABA	59873930	http://i.ytimg.com/vi/YGaOkZqJABA/default.jpg	http://i.ytimg.com/vi/YGaOkZqJABA/hqdefault.jpg	http://www.youtube.com/watch?v=YGaOkZqJABA	true	Added to	Wir haben deine Spracheinstellung festgelegt.	2007-05-14T22:29:02.000Z	2013-01-27T13:38:17.000Z	The Best Exercise for LOWER BODY (Thighs and Butt): Frog Squats	StandFirm	The Best Way to Exercise with Doug Jones\r\nhttp://www.TheBestWayToExercise.com\r\n\r\nhttp://YourEccentricGenius.com\r\n\r\nDOUG's NEW BOOK!\r\n\r\nLearn how to Exercise YOUR Eccentric Genius\r\n\r\nhttp://HealthyIntroDougtions.com\r\nDOUG's Exercise DVDs\r\n\r\nhttp://StandFirmFitness.com\r\nDoug's FITNESS CENTER\r\n\r\nLearn how to exercise and work out correctly with FREE FITNESS SECRETS by Doug Jones, part of his Healthy IntroDougtions to Strength Training series by Stand Firm Fitness.  \r\n\r\nIf you have never worked with a personal trainer or fitness professional, or would like to get all of the facts from an expert in the field, we think you'll appreciate this free advice and exercise tips.\r\n\r\nThis information will help you lose weight, burn fat, build muscle, get strong, be fit, prevent osteoporosis, lower blood pressure, improve cholesterol, get lean, fight depression, reduce anxiety, become flexible, and decrease stress.\r\n\r\nHave fun working out and please let us know if you have any questions.\r\n\r\nhttp://StandFirmFitness.com\r\nhttp://HealthyIntroDougtions.com\r\nhttp://YourEccentricGenius.com\r\n\r\nThere are exercises for the butt, thighs, hamstrings, calves, glutes, hips, back, chest, shoulders, arms, biceps, triceps, abs, abdominals, lower back, forearms, and midsection.\r\n\r\nDoug Jones, BS, MA, CSCS\r\nExercise Physiologist\r\nCertified Strength & Conditioning Specialist\r\n\r\nThe Best Way to Exercise, LLC\r\n\r\nP.O. Box 1710\r\nKapaa, HI 96746	false		2.1547441	Praktische Tipps & Styling
